review_id,product_id,country,platform,category,anonymous_brand,product_name,rating,review_text,theme_seed,data_type
R02321,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,4,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02322,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,3,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02323,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02324,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02325,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,2,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02326,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,3,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02327,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02328,P0330,United States,Amazon US,Seaweed snack,Korean Brand U,Seaweed Snack - multi-pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02329,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,4,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02330,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R02331,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02332,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,4,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02333,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,4,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02334,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R02335,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,4,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02336,P0331,United States,Walmart,Seaweed snack,Japanese Brand M,Seaweed Snack - snack pack,2,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02337,P0332,United States,Amazon US,Seaweed snack,Premium Import Brand Y,Seaweed Crisps - tray pack,4,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02338,P0332,United States,Amazon US,Seaweed snack,Premium Import Brand Y,Seaweed Crisps - tray pack,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02339,P0332,United States,Amazon US,Seaweed snack,Premium Import Brand Y,Seaweed Crisps - tray pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02340,P0332,United States,Amazon US,Seaweed snack,Premium Import Brand Y,Seaweed Crisps - tray pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02341,P0332,United States,Amazon US,Seaweed snack,Premium Import Brand Y,Seaweed Crisps - tray pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02342,P0333,United States,Amazon US,Seaweed snack,Local Brand U,Seaweed Crisps - tray pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02343,P0333,United States,Amazon US,Seaweed snack,Local Brand U,Seaweed Crisps - tray pack,4,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02344,P0333,United States,Amazon US,Seaweed snack,Local Brand U,Seaweed Crisps - tray pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02345,P0333,United States,Amazon US,Seaweed snack,Local Brand U,Seaweed Crisps - tray pack,2,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02346,P0334,United States,Amazon US,Seaweed snack,Japanese Brand S,Seaweed Crisps - snack pack,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R02347,P0334,United States,Amazon US,Seaweed snack,Japanese Brand S,Seaweed Crisps - snack pack,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02348,P0334,United States,Amazon US,Seaweed snack,Japanese Brand S,Seaweed Crisps - snack pack,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02349,P0334,United States,Amazon US,Seaweed snack,Japanese Brand S,Seaweed Crisps - snack pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02350,P0334,United States,Amazon US,Seaweed snack,Japanese Brand S,Seaweed Crisps - snack pack,4,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02351,P0334,United States,Amazon US,Seaweed snack,Japanese Brand S,Seaweed Crisps - snack pack,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02352,P0335,United States,Walmart,Seaweed snack,Korean Brand U,Seaweed Crisps - snack pack,3,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02353,P0335,United States,Walmart,Seaweed snack,Korean Brand U,Seaweed Crisps - snack pack,4,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R02354,P0335,United States,Walmart,Seaweed snack,Korean Brand U,Seaweed Crisps - snack pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02355,P0335,United States,Walmart,Seaweed snack,Korean Brand U,Seaweed Crisps - snack pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02356,P0336,United States,Amazon US,Seaweed snack,Korean Brand E,Seaweed Snack - multi-pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02357,P0336,United States,Amazon US,Seaweed snack,Korean Brand E,Seaweed Snack - multi-pack,4,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R02358,P0336,United States,Amazon US,Seaweed snack,Korean Brand E,Seaweed Snack - multi-pack,2,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02359,P0336,United States,Amazon US,Seaweed snack,Korean Brand E,Seaweed Snack - multi-pack,4,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02360,P0336,United States,Amazon US,Seaweed snack,Korean Brand E,Seaweed Snack - multi-pack,4,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02361,P0337,Australia,Amazon AU,Korean ramen,Korean Brand Z,Spicy Ramen - multi-pack,2,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02362,P0337,Australia,Amazon AU,Korean ramen,Korean Brand Z,Spicy Ramen - multi-pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02363,P0337,Australia,Amazon AU,Korean ramen,Korean Brand Z,Spicy Ramen - multi-pack,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R02364,P0337,Australia,Amazon AU,Korean ramen,Korean Brand Z,Spicy Ramen - multi-pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02365,P0337,Australia,Amazon AU,Korean ramen,Korean Brand Z,Spicy Ramen - multi-pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02366,P0338,Australia,Amazon AU,Korean ramen,Local Brand R,Cheese Ramen - cup noodle,4,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02367,P0338,Australia,Amazon AU,Korean ramen,Local Brand R,Cheese Ramen - cup noodle,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02368,P0338,Australia,Amazon AU,Korean ramen,Local Brand R,Cheese Ramen - cup noodle,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02369,P0338,Australia,Amazon AU,Korean ramen,Local Brand R,Cheese Ramen - cup noodle,4,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R02370,P0338,Australia,Amazon AU,Korean ramen,Local Brand R,Cheese Ramen - cup noodle,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02371,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R02372,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02373,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02374,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,4,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02375,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,2,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02376,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R02377,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02378,P0339,Australia,Woolworths,Korean ramen,Premium Import Brand L,Kimchi Ramen - cup noodle,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R02379,P0340,Australia,Woolworths,Korean ramen,Local Brand J,Kimchi Ramen - single pack,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02380,P0340,Australia,Woolworths,Korean ramen,Local Brand J,Kimchi Ramen - single pack,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R02381,P0340,Australia,Woolworths,Korean ramen,Local Brand J,Kimchi Ramen - single pack,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R02382,P0340,Australia,Woolworths,Korean ramen,Local Brand J,Kimchi Ramen - single pack,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02383,P0340,Australia,Woolworths,Korean ramen,Local Brand J,Kimchi Ramen - single pack,2,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R02384,P0340,Australia,Woolworths,Korean ramen,Local Brand J,Kimchi Ramen - single pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02385,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,4,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R02386,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02387,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R02388,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02389,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02390,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02391,P0341,Australia,Amazon AU,Korean ramen,Premium Import Brand Y,Mild Ramen - multi-pack,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02392,P0342,Australia,Woolworths,Korean ramen,Korean Brand J,Kimchi Ramen - cup noodle,2,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R02393,P0342,Australia,Woolworths,Korean ramen,Korean Brand J,Kimchi Ramen - cup noodle,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02394,P0342,Australia,Woolworths,Korean ramen,Korean Brand J,Kimchi Ramen - cup noodle,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02395,P0342,Australia,Woolworths,Korean ramen,Korean Brand J,Kimchi Ramen - cup noodle,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02396,P0342,Australia,Woolworths,Korean ramen,Korean Brand J,Kimchi Ramen - cup noodle,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02397,P0342,Australia,Woolworths,Korean ramen,Korean Brand J,Kimchi Ramen - cup noodle,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02398,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,2,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02399,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02400,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02401,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02402,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02403,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02404,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R02405,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02406,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,4,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02407,P0343,Australia,Amazon AU,Korean ramen,Local Brand M,Mild Ramen - multi-pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02408,P0344,Australia,Woolworths,Korean ramen,Korean Brand M,Cheese Ramen - single pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02409,P0344,Australia,Woolworths,Korean ramen,Korean Brand M,Cheese Ramen - single pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02410,P0344,Australia,Woolworths,Korean ramen,Korean Brand M,Cheese Ramen - single pack,4,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02411,P0344,Australia,Woolworths,Korean ramen,Korean Brand M,Cheese Ramen - single pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02412,P0344,Australia,Woolworths,Korean ramen,Korean Brand M,Cheese Ramen - single pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R02413,P0344,Australia,Woolworths,Korean ramen,Korean Brand M,Cheese Ramen - single pack,4,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02414,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02415,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02416,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,4,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02417,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,2,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R02418,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,2,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R02419,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,4,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02420,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,2,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R02421,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02422,P0345,Australia,Woolworths,Kimchi,Japanese Brand J,Original Kimchi - fresh pack,4,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R02423,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,4,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02424,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R02425,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02426,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02427,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R02428,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02429,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02430,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02431,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02432,P0346,Australia,Amazon AU,Kimchi,Korean Brand H,Cabbage Kimchi - jar,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02433,P0347,Australia,Amazon AU,Kimchi,Local Brand L,Mild Kimchi - pouch,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02434,P0347,Australia,Amazon AU,Kimchi,Local Brand L,Mild Kimchi - pouch,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02435,P0347,Australia,Amazon AU,Kimchi,Local Brand L,Mild Kimchi - pouch,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02436,P0347,Australia,Amazon AU,Kimchi,Local Brand L,Mild Kimchi - pouch,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02437,P0347,Australia,Amazon AU,Kimchi,Local Brand L,Mild Kimchi - pouch,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R02438,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02439,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,2,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R02440,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02441,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02442,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R02443,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,4,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02444,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,2,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R02445,P0348,Australia,Amazon AU,Kimchi,Japanese Brand F,Mild Kimchi - fresh pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02446,P0349,Australia,Woolworths,Kimchi,Local Brand L,Original Kimchi - pouch,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02447,P0349,Australia,Woolworths,Kimchi,Local Brand L,Original Kimchi - pouch,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02448,P0349,Australia,Woolworths,Kimchi,Local Brand L,Original Kimchi - pouch,2,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R02449,P0349,Australia,Woolworths,Kimchi,Local Brand L,Original Kimchi - pouch,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02450,P0349,Australia,Woolworths,Kimchi,Local Brand L,Original Kimchi - pouch,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02451,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02452,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R02453,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02454,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R02455,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R02456,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,3,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02457,P0350,Australia,Amazon AU,Kimchi,Premium Import Brand H,Cabbage Kimchi - fresh pack,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02458,P0351,Australia,Amazon AU,Kimchi,Korean Brand N,Mild Kimchi - jar,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02459,P0351,Australia,Amazon AU,Kimchi,Korean Brand N,Mild Kimchi - jar,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02460,P0351,Australia,Amazon AU,Kimchi,Korean Brand N,Mild Kimchi - jar,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02461,P0351,Australia,Amazon AU,Kimchi,Korean Brand N,Mild Kimchi - jar,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02462,P0352,Australia,Amazon AU,Kimchi,Premium Import Brand B,Cabbage Kimchi - pouch,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02463,P0352,Australia,Amazon AU,Kimchi,Premium Import Brand B,Cabbage Kimchi - pouch,2,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R02464,P0352,Australia,Amazon AU,Kimchi,Premium Import Brand B,Cabbage Kimchi - pouch,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R02465,P0352,Australia,Amazon AU,Kimchi,Premium Import Brand B,Cabbage Kimchi - pouch,4,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02466,P0352,Australia,Amazon AU,Kimchi,Premium Import Brand B,Cabbage Kimchi - pouch,2,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R02467,P0352,Australia,Amazon AU,Kimchi,Premium Import Brand B,Cabbage Kimchi - pouch,2,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R02468,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R02469,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02470,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R02471,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R02472,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R02473,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R02474,P0353,Australia,Woolworths,Gochujang sauce,Local Brand K,Korean Chili Sauce - jar,2,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R02475,P0354,Australia,Woolworths,Gochujang sauce,Private Label Q,Korean Chili Sauce - squeeze bottle,2,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
